tweet_id,airline_sentiment
567721764285726720,neutral
569343579899822081,neutral
570058986025672704,positive
569229142597771265,positive
568090890549374976,positive
569983093341347842,negative
569194348375613441,positive
567803627714138112,neutral
569579478168547328,negative
568183785558310914,positive
569722020776116224,negative
569558791433416704,negative
569522040547385344,negative
569310328862830592,neutral
570190931321757696,negative
570309000279023616,negative
569910536755748865,neutral
569970938525016065,negative
568356065428918272,positive
568935475815292928,negative
568823689422053376,negative
568968761954443264,negative
567731598871642112,positive
569235333050576898,negative
569598671420919808,negative
569729732952109056,negative
569675668524441600,neutral
568072822955896832,neutral
567767269120688128,neutral
569670671695011840,neutral
567772765756080128,negative
569594855556452352,negative
569286897404669953,negative
569897573294743552,negative
569625782181617664,negative
569923809634947072,negative
569980358206361601,negative
569936252977451008,neutral
568249367590768640,neutral
569927442657386496,neutral
570056726793359360,negative
570076792993611776,neutral
569910410343804928,neutral
568495877003857920,negative
569527205291802624,neutral
569929507945234433,positive
568166403246850050,neutral
569930522677399553,neutral
569326818697871360,negative
568956596862066688,neutral
568262481698803712,neutral
569903725449322496,negative
569761641211895808,negative
569847318062632960,negative
568101176551452673,negative
568944687077199872,positive
568457955223453696,negative
569929141962698752,negative
569927299908444160,neutral
569257932908470273,negative
570304440017788929,negative
569856109613166593,negative
569439706339024896,negative
569699965527666688,negative
568600144406568962,negative
569631027385245696,negative
568669880922165248,positive
569128289178152960,neutral
569620169971998721,neutral
568122284474544128,negative
568918759664021504,negative
570018532727103489,negative
569628431236911104,neutral
569630240512876546,neutral
569709552721141764,negative
569889547162669056,positive
570267215720800256,neutral
569806030584057856,negative
570045712211288064,neutral
570083363169669121,negative
570254322694557696,neutral
569671871634935809,negative
569911005557338113,negative
569832733226110976,negative
569263908973903872,negative
569119050682339329,positive
569000361735761920,negative
569967305859293184,negative
568817526823456768,negative
569249704543965184,positive
569754180883247104,neutral
569766956062134272,neutral
568594708177555457,negative
567676626855419904,neutral
570095043169529857,positive
569715059385114624,negative
569748491943038976,negative
569670523765960704,positive
568854243097976832,positive
569970318305046528,negative
569972935227674624,negative
570201172985974784,negative
570047946932101120,negative
569641810571763712,negative
567747420650754048,negative
569289545058947072,negative
569565598772043776,negative
570135205123530752,negative
568787185341751296,negative
569522820725788674,negative
567794802394406912,positive
569937119411462144,negative
569625173176901632,negative
568444017106690048,positive
568049646062444544,negative
570176104541122561,negative
569967019958730753,positive
570229420058918913,positive
569605699308818432,negative
569576395778748416,negative
569699437901000706,negative
569589319846854658,negative
569366138963959808,negative
569012492598251520,negative
569646144805953536,negative
568569324245532672,negative
570210502955155456,negative
570185364746461184,negative
569882980992335872,negative
567818961716387840,negative
569880251767123968,negative
569989598388084736,positive
568180928746369027,negative
569968609440563201,negative
567807269707206657,negative
569200983173156864,negative
570188838775103488,negative
569961695835267073,neutral
569947331241639936,positive
569632584424153088,negative
568883744246878208,negative
568627477259485185,negative
570294451261874177,negative
569879818063507457,negative
569925990283145216,neutral
567829387485130752,positive
570289557205327873,negative
569175278255284224,neutral
569815061440679937,neutral
567747041976410112,negative
569190678758080512,negative
569623364337168384,negative
568502210268692480,negative
569114409613860864,negative
569644697309872128,positive
569677660890116096,negative
569223781593403392,positive
567765457731624960,neutral
567861975419457537,positive
568562512284659713,negative
569116333998256129,neutral
569644634386911232,negative
568517386795507712,negative
570241221303468032,neutral
569507834930442241,negative
568899587424931840,negative
570108724636831745,negative
569516908195815425,positive
569660363794468864,neutral
568889677094232064,negative
567848374113693697,positive
568382196081229824,negative
569504928810414080,negative
570248162067107840,negative
567752048402104320,negative
570041988986347521,positive
568052677881565185,negative
569977223198822400,negative
569992753649729536,neutral
568273152456810496,negative
568658885361438720,positive
567801559788068864,negative
569597328522387456,neutral
568987540155453440,neutral
569336252597731329,negative
568961738596462593,negative
